날짜,SPX Index,SPXT Index,VOO US Equity,KBPMGO10 Index,148070 KS Equity
2013-05-13,1819810,3220390,166746.339,258.659,107130
2013-05-14,1837800,3252930,168463.8952,258.9803,107195
2013-05-15,1852440,3279870,169902.345,258.8241,107035
2013-05-16,1844650,3266220,169256.916,258.6683,107165
2013-05-17,1869330,3310000,171387.6528,258.6883,107165
2013-05-20,1862910,3298690,170919.84,258.2224,106895
2013-05-21,1859110,3292050,170500.504,258.2427,106855
2013-05-22,1854700,3284630,170372.5858,258.0867,106830
2013-05-23,1863100,3299970,171035.776,258.107,106815
2013-05-24,1860730,3295850,170687.4468,258.0784,106790
2013-05-27,1860730,3295850,170687.4468,258.3642,106890
2013-05-28,1873210,3318000,171968.16,257.8764,106800
2013-05-29,1866420,3306490,171247.5396,255.9746,105970
2013-05-30,1868210,3310210,171530.037,255.9473,106040
2013-05-31,1843710,3266820,169228.208,254.8513,105600
2013-06-03,1834150,3250220,168229.326,255.0404,105560
2013-06-04,1831840,3246270,168432,254.6685,105590
2013-06-05,1800550,3191610,165294.024,254.1735,105270
2013-06-06,1803130,3196630,165426.6294,254.1951,105270
2013-06-07,1836560,3255940,168682.997,254.9055,105520
2013-06-10,1853010,3285300,170185.096,254.4208,105175
2013-06-11,1843300,3268100,169284.357,253.33,105205
2013-06-12,1819650,3226940,167213.721,251.5112,104355
2013-06-13,1849580,3280490,169906.696,252.6356,104575
2013-06-14,1836010,3256430,168620.31,253.7649,105050
2013-06-17,1848510,3278650,169846.68,252.5116,104770
2013-06-18,1869950,3316720,171801.4256,253.6388,105080
2013-06-19,1840200,3263990,169161.278,253.1041,105165
2013-06-20,1830090,3246560,168168.1214,250.0007,103620
2013-06-21,1842270,3268180,169368.696,246.944,102500
2013-06-24,1827850,3242610,167111.649,245.0815,101430
2013-06-25,1835600,3256680,167906.034,246.7481,102135
2013-06-26,1853350,3288840,169491.2538,248.3921,102685
2013-06-27,1849150,3281650,169187.976,249.2385,103365
2013-06-28,1835260,3257020,167589.234,250.153,103505
2013-07-01,1829270,3246780,167390.406,248.4737,102895
2013-07-02,1832260,3252810,167505.6852,249.8629,103320
2013-07-03,1843620,3272990,168565.579,249.3419,103150
2013-07-04,1843620,3272990,168565.579,249.2659,103130
2013-07-05,1864190,3309530,170598.549,248.7471,102770
2013-07-08,1878310,3335580,171885.8988,246.7456,102045
2013-07-09,1887610,3352160,172799.424,247.1266,102340
2013-07-10,1876040,3331750,171754.247,248.2252,102860
2013-07-11,1884250,3346670,172606.1904,251.059,103750
2013-07-12,1887170,3351870,172387.2012,250.8997,103935
2013-07-15,1887130,3351790,172774.3448,249.7005,103555
2013-07-16,1869300,3320120,171132.4536,249.9041,103475
2013-07-17,1878500,3336840,171923.892,249.3835,103330
2013-07-18,1899360,3374260,173951.696,250.4162,103665
2013-07-19,1896630,3369510,173736.4,250.2574,103830
2013-07-22,1897380,3370910,173766.084,250.508,103785
2013-07-23,1890690,3359020,173116.6632,250.5309,103845
2013-07-24,1881410,3342580,172278.8172,250.1909,103660
2013-07-25,1887370,3353220,172696.4492,248.5884,103015
2013-07-26,1882430,3344470,172325.1108,248.7918,102965
2013-07-29,1873830,3329380,171680.7585,249.7635,103335
2013-07-30,1882490,3344890,172420.7394,249.7867,103515
2013-07-31,1896080,3369530,173733.5188,249.3466,103150
2013-08-01,1918150,3409090,175691.7652,249.19,103150
2013-08-02,1913270,3400500,175227.1122,247.7791,102640
2013-08-05,1902490,3381660,174386.0064,249.0265,103060
2013-08-06,1891580,3362380,173336.8868,248.8707,103140
2013-08-07,1887730,3356600,173042,247.8982,102605
2013-08-08,1885310,3353050,172750.501,248.1005,102670
2013-08-09,1881480,3346890,172528.587,247.8445,102600
2013-08-12,1882830,3349390,172628.305,248.8084,102990
2013-08-13,1895560,3372790,173985.84,248.2964,102905
2013-08-14,1884810,3354310,172914.6384,246.8986,102185
2013-08-15,1861030,3312550,170675.1956,246.9228,102185
2013-08-16,1844930,3284060,169269.264,246.6696,101880
2013-08-19,1841070,3277420,168844.2312,245.5452,101630
2013-08-20,1848550,3290860,169556.2344,247.3326,102220
2013-08-21,1838800,3273680,168769.5618,247.1791,102270
2013-08-22,1856190,3304660,170388.504,245.8445,101490
2013-08-23,1853240,3299910,170005.556,246.1655,101895
2013-08-26,1844710,3284760,169374.9716,247.2284,102320
2013-08-27,1822730,3245620,167261.6942,247.3828,102415
2013-08-28,1822030,3245000,167296.7304,248.3439,102675
2013-08-29,1822400,3246110,167269.4856,248.9032,103065
2013-08-30,1812030,3227930,166114.605,249.7743,103375
2013-09-02,1812030,3227930,166114.605,248.7725,103000
2013-09-03,1807190,3219490,165954.218,248.6181,102830
2013-09-04,1803940,3214440,165696.9184,248.1087,102670
2013-09-05,1816670,3237210,166620.234,247.0702,102145
2013-09-06,1805490,3217700,165870.0892,247.2712,101830
2013-09-09,1813020,3231300,166540.4268,248.9398,102820
2013-09-10,1829400,3260530,168080.072,248.2533,102885
2013-09-11,1830100,3262230,168152.992,249.7055,103160
2013-09-12,1823970,3252230,167745.9218,250.0876,103235
2013-09-13,1833260,3268810,168491.3484,249.3953,103210
2013-09-16,1839230,3279480,169101.7544,250.9,103840
2013-09-17,1845220,3290200,169632.1608,251.5372,104020
2013-09-18,1863150,3322220,171249.936,251.5605,104020
2013-09-19,1850830,3300750,170152.164,251.5838,104020
2013-09-20,1843080,3286960,169334.948,251.6071,104020
2013-09-23,1827950,3259990,167280.334,252.9404,104660
2013-09-24,1824350,3253920,167020.812,253.256,104720
2013-09-25,1819270,3244940,166475.677,253.0966,104790
2013-09-26,1829310,3263480,167481.0432,252.2098,104330
2013-09-27,1818430,3244250,166455.9168,252.5964,104490
2013-09-30,1808310,3226330,165608.52,253.0291,104680
2013-10-01,1819360,3246280,166565.5566,252.5071,104535
2013-10-02,1817790,3244110,166318.3368,253.2571,104715
2013-10-03,1800350,3212980,164734.464,253.28,104715
2013-10-04,1810680,3231530,165719.0448,253.3031,104715
2013-10-07,1796780,3206740,164443.266,253.0088,104655
2013-10-08,1779590,3177040,162989.9838,252.378,104540
2013-10-09,1782200,3182010,163135.539,252.4014,104540
2013-10-10,1813040,3237570,166075.7472,251.4132,104065
2013-10-11,1824840,3258650,167098.6632,251.7966,104065
2013-10-14,1831970,3271400,167799.0336,251.3279,103855
2013-10-15,1808090,3228760,165555.104,251.3516,103895
2013-10-16,1836900,3280560,168160.776,251.7343,104055
2013-10-17,1840730,3287550,168529.2676,252.2181,104335
2013-10-18,1849200,3302780,169327.5948,253.073,104690
2013-10-21,1852380,3308480,169687.2868,252.9621,104650
2013-10-22,1855880,3314750,169948.0224,253.1658,104670
2013-10-23,1848070,3300830,169253.3062,254.8281,105440
2013-10-24,1861190,3324310,170453.4488,254.4857,105150
2013-10-25,1870370,3340710,171331.42,254.6234,105320
2013-10-28,1870530,3341020,171330.942,253.6592,105000
2013-10-29,1882790,3363090,172547.4945,254.2926,105120
2013-10-30,1866680,3334580,170945.9576,254.7714,105410
2013-10-31,1871860,3344110,171441.772,254.1566,105155
2013-11-01,1873030,3346210,171541.5282,253.2635,104990
2013-11-04,1878300,3355650,172188.0301,252.8816,104505
2013-11-05,1874640,3349480,171814.4772,252.1842,104465
2013-11-06,1877090,3355700,172103.8893,252.4779,104350
2013-11-07,1858130,3322560,170429.08,252.2316,104415
2013-11-08,1889220,3378210,173332.5255,252.7314,104500
2013-11-11,1900460,3398310,174205.1952,251.1076,103895
2013-11-12,1897230,3392750,174010.8864,250.9272,103535
2013-11-13,1908900,3414630,175014.2898,251.543,103870
2013-11-14,1913640,3423740,175576.723,251.1883,104115
2013-11-15,1910980,3419010,175350.45,250.9909,103980
2013-11-18,1892930,3386890,173694.474,251.1523,104005
2013-11-19,1885670,3374520,173044.629,250.444,103800
2013-11-20,1882870,3369690,172869.079,250.2902,103570
2013-11-21,1907550,3414080,175082.426,249.7241,103320
2013-11-22,1915840,3429380,175866.9885,250.4598,103500
2013-11-25,1911480,3421640,175582.0179,250.2128,103740
2013-11-26,1911910,3422780,175510.4195,250.5573,103690
2013-11-27,1921920,3441510,176470.5524,250.5817,103820
2013-11-28,1921920,3441510,176470.5524,250.3078,103670
2013-11-29,1910470,3421150,175303.972,249.8688,103435
2013-12-02,1906380,3413950,175129.8208,248.9466,103035
2013-12-03,1904470,3410740,174836.32,249.1048,103160
2013-12-04,1903350,3409620,174759.8526,249.0731,103070
2013-12-05,1889810,3385470,173605.626,248.7463,102980
2013-12-06,1908160,3418650,175309.464,249.1234,103060
2013-12-09,1900600,3405230,174697.22,249.9909,103500
2013-12-10,1892930,3391530,173949.065,249.8392,103595
2013-12-11,1874930,3359650,172289.3154,249.4177,103315
2013-12-12,1867120,3346540,171652.668,249.4996,103310
2013-12-13,1871740,3354890,172042.3058,250.0344,103545
2013-12-16,1881030,3371590,172905.5958,251.0022,103870
2013-12-17,1877640,3365550,172519.1064,251.4748,104105
2013-12-18,1905710,3415980,175230.725,251.153,104105
2013-12-19,1920350,3442690,176520.008,250.9976,103960
2013-12-20,1930870,3461570,177528.442,251.114,103985
2013-12-23,1940270,3478930,179326.909,251.8941,104240
2013-12-24,1944140,3486280,177784.4425,252.1887,104155
2013-12-25,1944140,3486280,177784.4425,252.2128,104155
2013-12-26,1951990,3500350,178485.271,252.0567,104320
2013-12-27,1942310,3483650,177670.512,252.5315,104655
2013-12-30,1942330,3483930,177630.35,252.0044,104525
2013-12-31,1946050,3490820,178089.5775,252.0287,104525
2014-01-01,1946050,3490820,178089.5775,252.0528,104525
2014-01-02,1927260,3457630,176348.4363,250.4631,104055
2014-01-03,1932390,3466920,176718.1968,250.1316,103400
2014-01-06,1946770,3492780,178034.1714,251.2476,103810
2014-01-07,1965370,3526190,179761.097,251.2378,103930
2014-01-08,1963320,3523570,179686.2816,251.3516,104040
2014-01-09,1954580,3507850,178929.9045,250.9217,103665
2014-01-10,1953260,3505510,178811.6454,251.2414,103980
2014-01-13,1926700,3458210,176359.6668,251.816,104400
2014-01-14,1950780,3501450,178488.0125,251.5228,104230
2014-01-15,1966080,3529020,179974.656,251.152,103975
2014-01-16,1962960,3523490,179654.1748,251.5411,104070
2014-01-17,1953560,3506690,178718.0787,251.391,104140
2014-01-20,1953560,3506690,178718.0787,251.4729,104075
2014-01-21,1964200,3525870,179758.722,251.2974,103915
2014-01-22,1972560,3541300,180527.1048,251.0353,103790
2014-01-23,1970310,3537310,180473.0984,251.5059,104035
2014-01-24,1943540,3489260,177908.128,252.73,104585
2014-01-27,1928750,3462840,176553.6696,252.4345,104565
2014-01-28,1931400,3467590,176805.3341,252.6014,104485
2014-01-29,1906840,3423860,174519.5288,252.44,104370
2014-01-30,1934910,3474460,177078.206,252.4645,104370
2014-01-31,1932840,3470760,176934.4422,252.489,104370
2014-02-03,1890280,3394330,173207.1759,252.7013,104495
2014-02-04,1891880,3397380,173202.9303,253.7877,104980
2014-02-05,1888830,3392920,172984.0944,253.805,105040
2014-02-06,1905460,3424540,174673.3365,253.9188,104840
2014-02-07,1930810,3470090,176929.6815,253.5258,104860
2014-02-10,1931530,3471480,176997.9281,253.9256,105105
2014-02-11,1943780,3493670,178115.68,254.2188,105245
2014-02-12,1932650,3475380,177302.877,254.3022,105185
2014-02-13,1945710,3499230,178341.7076,254.9618,105480
2014-02-14,1947150,3502090,178561.3622,255.1834,105715
2014-02-17,1947150,3502090,178561.3622,254.9177,105610
2014-02-18,1959710,3525240,179771.7332,254.5104,105355
2014-02-19,1952140,3511790,179014.719,254.9638,105530
2014-02-20,1975220,3553970,181066.013,255.0951,105645
2014-02-21,1970790,3546470,180921.1239,254.5406,105425
2014-02-24,1977350,3558310,181263.1614,254.9245,105510
2014-02-25,1979040,3561430,181598.5198,255.199,105605
2014-02-26,1972220,3549840,180968.6866,254.9612,105470
2014-02-27,1978080,3560900,181615.89,255.2454,105655
2014-02-28,1989780,3582000,182589.4567,255.3361,105610
2014-03-03,1978860,3562530,181683.1498,254.4998,105370
2014-03-04,2005480,3610500,183947.6948,253.9017,105055
2014-03-05,2008070,3615850,184227.3515,254.3219,105120
2014-03-06,1991770,3587140,183002.4798,254.2689,105115
2014-03-07,2000530,3603180,183665.2324,254.1431,105065
2014-03-10,2003300,3608400,184036.9155,254.4608,105190
2014-03-11,1995380,3594280,183230.6,254.649,105265
2014-03-12,2000190,3603880,183744.953,255.0881,105435
2014-03-13,1976010,3560770,181639.4356,255.2303,105565
2014-03-14,1972400,3554370,181296.099,256.2932,105950
2014-03-17,1985380,3577760,182374.66,255.565,105740
2014-03-18,2001870,3607560,183864.7908,255.6788,105665
2014-03-19,1992850,3591310,183158.9996,256.065,105680
2014-03-20,2022650,3645070,185830.0353,255.6115,105700
2014-03-21,2014500,3630400,185010.1776,255.1837,105460
2014-03-24,2002380,3608550,183178.8576,255.1635,105580
2014-03-25,2008410,3619800,183819.205,255.5665,105600
2014-03-26,1992390,3591030,182283.1052,255.5651,105650
2014-03-27,1974310,3559060,180609.9125,255.6972,105795
2014-03-28,1985980,3580230,181640.09,256.0356,105875
2014-03-31,1988200,3584390,181953.138,256.077,105900
2014-04-01,1994330,3595700,182454.975,255.8795,105710
2014-04-02,2001120,3608560,183179.4161,255.4546,105550
2014-04-03,1999300,3605320,182933.4264,255.4529,105420
2014-04-04,1960690,3535820,179492.1324,255.5028,105640
2014-04-07,1947220,3511530,178253.682,256.0637,105950
2014-04-08,1936950,3494150,177382.944,255.8747,105830
2014-04-09,1940890,3501570,177721.481,256.2714,105910
2014-04-10,1901400,3430330,174022.7879,256.1025,105900
2014-04-11,1887060,3404820,172795.6806,256.2065,105920
2014-04-14,1903580,3434640,174280.536,256.1883,105780
2014-04-15,1925490,3474170,176315.3852,256.2006,105835
2014-04-16,1932170,3486310,176936.9554,256.0452,105860
2014-04-17,1937210,3495560,177364.712,256.5921,105930
2014-04-18,1937210,3495560,177364.712,256.2719,105795
2014-04-21,1945290,3510190,178089.4177,255.9694,105825
2014-04-22,1950880,3520290,178651.954,256.1724,105800
2014-04-23,1953780,3525970,178887.478,256.222,105895
2014-04-24,1951670,3522240,178782.5801,256.2535,105940
2014-04-25,1938890,3499180,177625.4621,256.5502,106055
2014-04-28,1934000,3490580,177144.2842,256.657,105945
2014-04-29,1934400,3491360,177185.6925,256.7327,106110
2014-04-30,1946690,3513700,178337.247,256.7497,106105
2014-05-01,1941700,3504930,177916.08,256.7737,106105
2014-05-02,1937200,3496800,177455.136,257.1551,106295
2014-05-05,1934770,3492700,177271.5612,257.2267,106295
2014-05-06,1916670,3460090,175666.6278,257.2507,106295
2014-05-07,1921950,3471100,176200.3051,257.9408,106595
2014-05-08,1917490,3463920,175818.5936,258.0651,106720
2014-05-09,1925550,3479100,176597.3368,258.7001,106890
2014-05-12,1942550,3509940,178118.622,258.4841,106885
2014-05-13,1940410,3506940,178010.9448,258.343,106890
2014-05-14,1941140,3508950,178056.1878,258.5674,106845
2014-05-15,1923010,3476820,176456.1596,259.7266,107460
2014-05-16,1922550,3476020,176441.692,259.6552,107355
2014-05-19,1926590,3483580,176737.9186,259.9316,107385
2014-05-20,1919840,3471480,176101.929,259.7392,107380
2014-05-21,1939140,3506880,177970.6896,259.8018,107545
2014-05-22,1939800,3508560,178093.75,259.3589,107325
2014-05-23,1947950,3523350,178823.0265,259.8844,107410
2014-05-26,1947950,3523350,178823.0265,260.1209,107540
2014-05-27,1956740,3539280,179615.475,260.2311,107600
2014-05-28,1951970,3531200,179192.8188,260.6389,107675
2014-05-29,1956220,3539340,179643.632,261.1342,108000
2014-05-30,1963680,3552850,180231.0675,260.83,107905
2014-06-02,1971610,3567540,181073.6217,260.5354,107745
2014-06-03,1971560,3567620,181024.5612,260.3236,107710
2014-06-04,1977140,3578360,181522.35,260.3469,107710
2014-06-05,1979990,3583750,181829.934,260.2755,107545
2014-06-06,1988620,3599910,182648.905,260.2989,107545
2014-06-09,1984070,3591850,182242.8563,260.3757,107660
2014-06-10,1983390,3590630,182265.6017,261.1882,107925
2014-06-11,1978040,3581360,181829.5833,260.9674,107870
2014-06-12,1964390,3557650,180509.9136,261.6262,108215
2014-06-13,1975750,3578290,181558.464,261.9373,108310
2014-06-16,1978490,3583280,181811.2507,261.9473,108330
2014-06-17,1985470,3595980,182537.5106,262.2615,108385
2014-06-18,2000680,3623570,183886.4971,262.2671,108405
2014-06-19,1996980,3617380,183536.9226,263.2057,108805
2014-06-20,2004860,3631650,184309.8255,264,109100
2014-06-23,1998800,3620700,182871.0864,263.5524,109175
2014-06-24,1986050,3597920,181802.25,264.082,109290
2014-06-25,1997880,3619430,182768.1182,264.0055,109170
2014-06-26,1990750,3607130,182239.1821,264.2342,109270
2014-06-27,1989350,3604800,182078.8704,264.7328,109550
2014-06-30,1982640,3592780,181480.8849,264.9985,109660
2014-07-01,1994950,3615750,182670.3624,265.1219,109650
2014-07-02,1993790,3613860,182575.7622,266.668,110255
2014-07-03,2003370,3631230,183371.0219,266.3783,110240
2014-07-04,2003370,3631230,183371.0219,266.0174,110115
2014-07-07,2000570,3626300,183239.4126,265.9841,110090
2014-07-08,1987370,3603430,182138.6385,265.4106,109905
2014-07-09,1997290,3621640,182960.928,265.5608,109815
2014-07-10,1994940,3617350,182802.462,266.8985,110435
2014-07-11,2005620,3637090,183756.4218,267.4249,110545
2014-07-14,2014310,3652850,184569.4312,267.1909,110530
2014-07-15,2027680,3677120,185836.0345,267.5363,110490
2014-07-16,2041410,3702450,187022.508,268.1358,110855
2014-07-17,2016060,3656830,184718.7419,269.3837,111485
2014-07-18,2037090,3695000,186695.488,269.1036,111505
2014-07-21,2027080,3676940,185809.0428,268.7343,111265
2014-07-22,2030080,3682390,185984.9684,268.7883,111300
2014-07-23,2034780,3690950,186528.886,269.3681,111450
2014-07-24,2049550,3717780,187791.1855,268.4674,111225
2014-07-25,2030150,3682670,186027.7232,268.7899,111065
2014-07-28,2030680,3683640,186104.3776,268.4538,111235
2014-07-29,2019570,3663670,185139.0621,268.1753,111005
2014-07-30,2026140,3676180,185729.5914,268.1116,110945
2014-07-31,1992160,3614770,182596.176,267.7344,110760
2014-08-01,1989120,3609260,182396.0919,266.8469,110465
2014-08-04,2002960,3634380,183634.6323,266.9133,110500
2014-08-05,1985710,3603420,181972.3367,267.73,110610
2014-08-06,1984220,3601810,181946.9856,267.1704,110495
2014-08-07,1981660,3598020,181741.1575,267.3617,110700
2014-08-08,1993010,3618740,182793.688,268.4421,111055
2014-08-11,1995980,3624780,183076.8534,268.1992,110960
2014-08-12,1988750,3611840,182496.678,267.923,110805
2014-08-13,2004730,3641810,184025.26,267.8064,110815
2014-08-14,1996790,3627560,183299.3344,267.888,110860
2014-08-15,1992420,3620050,182858.9073,267.91,110860
2014-08-18,2005990,3644930,184062.5804,267.2239,110690
2014-08-19,2020260,3671590,185428.4788,266.5365,110025
2014-08-20,2031900,3692990,186547.383,266.5852,110165
2014-08-21,2036640,3701690,186964.038,266.455,110290
